id,name,type,primary_color,shape,legendary,mega_evolution,alolan_form,galarian_form,gigantamax,image_path
180,Mr Mime,Psychic,Red & Purple,Humanoid,FALSE,FALSE,FALSE,FALSE,FALSE,images/0180-Mr Mime-122/front/normal/122-gen4_hs-frame2.png
180,Mr Mime,Psychic,Red & Purple,Humanoid,FALSE,FALSE,FALSE,FALSE,FALSE,images/0180-Mr Mime-122/front/normal/122-gen3_e.png
180,Mr Mime,Psychic,Red & Purple,Humanoid,FALSE,FALSE,FALSE,FALSE,FALSE,images/0180-Mr Mime-122/front/normal/122-gen4_dp.png
180,Mr Mime,Psychic,Red & Purple,Humanoid,FALSE,FALSE,FALSE,FALSE,FALSE,images/0180-Mr Mime-122/front/normal/122-gen4_hs.png
180,Mr Mime,Psychic,Red & Purple,Humanoid,FALSE,FALSE,FALSE,FALSE,FALSE,images/0180-Mr Mime-122/front/normal/122-gen3_e-frame2.png
180,Mr Mime,Psychic,Red & Purple,Humanoid,FALSE,FALSE,FALSE,FALSE,FALSE,images/0180-Mr Mime-122/front/normal/122-gen3_fl.png
180,Mr Mime,Psychic,Red & Purple,Humanoid,FALSE,FALSE,FALSE,FALSE,FALSE,images/0180-Mr Mime-122/front/normal/122-gen4_dp-frame2.png
182,Scyther,Bug,Yellow & Green,Bug-Wings,FALSE,FALSE,FALSE,FALSE,FALSE,images/0182-Scyther-123/front/shiny/123-gen4_dp-frame2.png
182,Scyther,Bug,Yellow & Green,Bug-Wings,FALSE,FALSE,FALSE,FALSE,FALSE,images/0182-Scyther-123/front/shiny/123-gen3_fl.png
182,Scyther,Bug,Yellow & Green,Bug-Wings,FALSE,FALSE,FALSE,FALSE,FALSE,images/0182-Scyther-123/front/shiny/123-gen5.png
182,Scyther,Bug,Yellow & Green,Bug-Wings,FALSE,FALSE,FALSE,FALSE,FALSE,images/0182-Scyther-123/front/shiny/123-gen3_e-frame2.png
182,Scyther,Bug,Yellow & Green,Bug-Wings,FALSE,FALSE,FALSE,FALSE,FALSE,images/0182-Scyther-123/front/shiny/123-gen4_hs.png
182,Scyther,Bug,Yellow & Green,Bug-Wings,FALSE,FALSE,FALSE,FALSE,FALSE,images/0182-Scyther-123/front/shiny/123-gen4_dp.png
182,Scyther,Bug,Yellow & Green,Bug-Wings,FALSE,FALSE,FALSE,FALSE,FALSE,images/0182-Scyther-123/front/shiny/123-gen4_hs-frame2.png
182,Scyther,Bug,Yellow & Green,Bug-Wings,FALSE,FALSE,FALSE,FALSE,FALSE,images/0182-Scyther-123/front/shiny/123-gen3_e.png
182,Scyther,Bug,Yellow & Green,Bug-Wings,FALSE,FALSE,FALSE,FALSE,FALSE,images/0182-Scyther-123/front/normal/123-gen3_fl.png
182,Scyther,Bug,Yellow & Green,Bug-Wings,FALSE,FALSE,FALSE,FALSE,FALSE,images/0182-Scyther-123/front/normal/123-gen3_e-frame2.png
182,Scyther,Bug,Yellow & Green,Bug-Wings,FALSE,FALSE,FALSE,FALSE,FALSE,images/0182-Scyther-123/front/normal/123-gen4_hs.png
182,Scyther,Bug,Yellow & Green,Bug-Wings,FALSE,FALSE,FALSE,FALSE,FALSE,images/0182-Scyther-123/front/normal/123-gen4_hs-frame2.png
182,Scyther,Bug,Yellow & Green,Bug-Wings,FALSE,FALSE,FALSE,FALSE,FALSE,images/0182-Scyther-123/front/normal/123-gen3_e.png
183,Jynx,Ice,Red,Humanoid,FALSE,FALSE,FALSE,FALSE,FALSE,images/0183-Jynx-124/front/shiny/124-gen4_dp.png
183,Jynx,Ice,Red,Humanoid,FALSE,FALSE,FALSE,FALSE,FALSE,images/0183-Jynx-124/front/shiny/124-gen5.png
183,Jynx,Ice,Orange & Brown,Humanoid,FALSE,FALSE,FALSE,FALSE,FALSE,images/0183-Jynx-124/front/shiny/124-gen4_hs-frame2.png
183,Jynx,Ice,Red,Humanoid,FALSE,FALSE,FALSE,FALSE,FALSE,images/0183-Jynx-124/front/shiny/124-gen4_dp-frame2.png
183,Jynx,Ice,Red & Purple,Humanoid,FALSE,FALSE,FALSE,FALSE,FALSE,images/0183-Jynx-124/front/shiny/124-gen3_e.png
183,Jynx,Ice,Red & Purple,Humanoid,FALSE,FALSE,FALSE,FALSE,FALSE,images/0183-Jynx-124/front/shiny/124-gen3_fl.png
183,Jynx,Ice,Red & Purple,Humanoid,FALSE,FALSE,FALSE,FALSE,FALSE,images/0183-Jynx-124/front/shiny/124-gen3_e-frame2.png
183,Jynx,Ice,Red,Humanoid,FALSE,FALSE,FALSE,FALSE,FALSE,images/0183-Jynx-124/front/normal/124-gen4_dp.png
183,Jynx,Ice,Orange & Brown,Humanoid,FALSE,FALSE,FALSE,FALSE,FALSE,images/0183-Jynx-124/front/normal/124-gen5.png
183,Jynx,Ice,Red,Humanoid,FALSE,FALSE,FALSE,FALSE,FALSE,images/0183-Jynx-124/front/normal/124-gen3_e.png
183,Jynx,Ice,Red,Humanoid,FALSE,FALSE,FALSE,FALSE,FALSE,images/0183-Jynx-124/front/normal/124-gen3_e-frame2.png
184,Electabuzz,Electric,Orange & Brown,Upright,FALSE,FALSE,FALSE,FALSE,FALSE,images/0184-Electabuzz-125/front/shiny/125-gen3_fl.png
184,Electabuzz,Electric,Orange & Brown,Upright,FALSE,FALSE,FALSE,FALSE,FALSE,images/0184-Electabuzz-125/front/shiny/125-gen4_hs.png
184,Electabuzz,Electric,Orange & Brown,Upright,FALSE,FALSE,FALSE,FALSE,FALSE,images/0184-Electabuzz-125/front/shiny/125-gen4_hs-frame2.png
184,Electabuzz,Electric,Yellow & Green,Upright,FALSE,FALSE,FALSE,FALSE,FALSE,images/0184-Electabuzz-125/front/normal/125-gen5.png
184,Electabuzz,Electric,Yellow & Green,Upright,FALSE,FALSE,FALSE,FALSE,FALSE,images/0184-Electabuzz-125/front/normal/125-gen3_fl.png
184,Electabuzz,Electric,Yellow & Green,Upright,FALSE,FALSE,FALSE,FALSE,FALSE,images/0184-Electabuzz-125/front/normal/125-gen4_hs.png
184,Electabuzz,Electric,Yellow & Green,Upright,FALSE,FALSE,FALSE,FALSE,FALSE,images/0184-Electabuzz-125/front/normal/125-gen4_hs-frame2.png
185,Magmar,Fire,Red & Purple,Upright,FALSE,FALSE,FALSE,FALSE,FALSE,images/0185-Magmar-126/front/shiny/126-gen3_fl.png
185,Magmar,Fire,Red & Purple,Upright,FALSE,FALSE,FALSE,FALSE,FALSE,images/0185-Magmar-126/front/shiny/126-gen4_dp-frame2.png
185,Magmar,Fire,Red & Purple,Upright,FALSE,FALSE,FALSE,FALSE,FALSE,images/0185-Magmar-126/front/shiny/126-gen4_hs-frame2.png
185,Magmar,Fire,Red & Purple,Upright,FALSE,FALSE,FALSE,FALSE,FALSE,images/0185-Magmar-126/front/shiny/126-gen3_e-frame2.png
185,Magmar,Fire,Red & Purple,Upright,FALSE,FALSE,FALSE,FALSE,FALSE,images/0185-Magmar-126/front/shiny/126-gen3_e.png
185,Magmar,Fire,Red & Purple,Upright,FALSE,FALSE,FALSE,FALSE,FALSE,images/0185-Magmar-126/front/shiny/126-gen4_dp.png
185,Magmar,Fire,Red & Purple,Upright,FALSE,FALSE,FALSE,FALSE,FALSE,images/0185-Magmar-126/front/shiny/126-gen5.png
185,Magmar,Fire,Red & Purple,Upright,FALSE,FALSE,FALSE,FALSE,FALSE,images/0185-Magmar-126/front/shiny/126-gen4_hs.png
185,Magmar,Fire,Red,Upright,FALSE,FALSE,FALSE,FALSE,FALSE,images/0185-Magmar-126/front/normal/126-gen4_dp-frame2.png
185,Magmar,Fire,Red,Upright,FALSE,FALSE,FALSE,FALSE,FALSE,images/0185-Magmar-126/front/normal/126-gen4_hs-frame2.png
185,Magmar,Fire,Orange & Brown,Upright,FALSE,FALSE,FALSE,FALSE,FALSE,images/0185-Magmar-126/front/normal/126-gen3_e-frame2.png
185,Magmar,Fire,Red,Upright,FALSE,FALSE,FALSE,FALSE,FALSE,images/0185-Magmar-126/front/normal/126-gen4_dp.png
185,Magmar,Fire,Red,Upright,FALSE,FALSE,FALSE,FALSE,FALSE,images/0185-Magmar-126/front/normal/126-gen5.png
185,Magmar,Fire,Red,Upright,FALSE,FALSE,FALSE,FALSE,FALSE,images/0185-Magmar-126/front/normal/126-gen4_hs.png
186,Pinsir,Bug,Red & Purple,Humanoid,FALSE,FALSE,FALSE,FALSE,FALSE,images/0186-Pinsir-127/front/shiny/127-gen4_hs.png
186,Pinsir,Bug,Blue,Humanoid,FALSE,FALSE,FALSE,FALSE,FALSE,images/0186-Pinsir-127/front/shiny/127-gen4_dp.png
186,Pinsir,Bug,Red & Purple,Humanoid,FALSE,FALSE,FALSE,FALSE,FALSE,images/0186-Pinsir-127/front/shiny/127-gen4_hs-frame2.png
186,Pinsir,Bug,Red & Purple,Humanoid,FALSE,FALSE,FALSE,FALSE,FALSE,images/0186-Pinsir-127/front/shiny/127-gen4_dp-frame2.png
186,Pinsir,Bug,Blue,Humanoid,FALSE,FALSE,FALSE,FALSE,FALSE,images/0186-Pinsir-127/front/shiny/127-gen5.png
186,Pinsir,Bug,Orange & Brown,Humanoid,FALSE,FALSE,FALSE,FALSE,FALSE,images/0186-Pinsir-127/front/normal/127-gen4_hs.png
186,Pinsir,Bug,Orange & Brown,Humanoid,FALSE,FALSE,FALSE,FALSE,FALSE,images/0186-Pinsir-127/front/normal/127-gen4_dp.png
186,Pinsir,Bug,Orange & Brown,Humanoid,FALSE,FALSE,FALSE,FALSE,FALSE,images/0186-Pinsir-127/front/normal/127-gen4_hs-frame2.png
186,Pinsir,Bug,Orange & Brown,Humanoid,FALSE,FALSE,FALSE,FALSE,FALSE,images/0186-Pinsir-127/front/normal/127-gen3_e.png
186,Pinsir,Bug,Orange & Brown,Humanoid,FALSE,FALSE,FALSE,FALSE,FALSE,images/0186-Pinsir-127/front/normal/127-gen3_e-frame2.png
186,Pinsir,Bug,Orange & Brown,Humanoid,FALSE,FALSE,FALSE,FALSE,FALSE,images/0186-Pinsir-127/front/normal/127-gen3_fl.png
186,Pinsir,Bug,Orange & Brown,Humanoid,FALSE,FALSE,FALSE,FALSE,FALSE,images/0186-Pinsir-127/front/normal/127-gen4_dp-frame2.png
186,Pinsir,Bug,Orange & Brown,Humanoid,FALSE,FALSE,FALSE,FALSE,FALSE,images/0186-Pinsir-127/front/normal/127-gen5.png
188,Tauros,Normal,Yellow & Green,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0188-Tauros-128/front/shiny/128-gen4_dp.png
188,Tauros,Normal,Yellow & Green,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0188-Tauros-128/front/shiny/128-gen4_hs.png
188,Tauros,Normal,Yellow & Green,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0188-Tauros-128/front/shiny/128-gen3_e.png
188,Tauros,Normal,Yellow & Green,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0188-Tauros-128/front/shiny/128-gen5.png
188,Tauros,Normal,Yellow & Green,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0188-Tauros-128/front/shiny/128-gen4_dp-frame2.png
188,Tauros,Normal,Yellow & Green,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0188-Tauros-128/front/shiny/128-gen4_hs-frame2.png
188,Tauros,Normal,Yellow & Green,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0188-Tauros-128/front/shiny/128-gen3_fl.png
188,Tauros,Normal,Orange & Brown,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0188-Tauros-128/front/normal/128-gen4_dp.png
188,Tauros,Normal,Orange & Brown,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0188-Tauros-128/front/normal/128-gen3_e.png
188,Tauros,Normal,Orange & Brown,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0188-Tauros-128/front/normal/128-gen4_dp-frame2.png
188,Tauros,Normal,Orange & Brown,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0188-Tauros-128/front/normal/128-gen4_hs-frame2.png
189,Magikarp,Water,Orange & Brown,Fish,FALSE,FALSE,FALSE,FALSE,FALSE,images/0189-Magikarp-129/front/normal/129-gen3_e-frame2.png
189,Magikarp,Water,Red,Fish,FALSE,FALSE,FALSE,FALSE,FALSE,images/0189-Magikarp-129/front/normal/129-gen5.png
189,Magikarp,Water,Red,Fish,FALSE,FALSE,FALSE,FALSE,FALSE,images/0189-Magikarp-129/front/normal/129-gen3_fl.png
189,Magikarp,Water,Orange & Brown,Fish,FALSE,FALSE,FALSE,FALSE,FALSE,images/0189-Magikarp-129/front/normal/129-gen3_e.png
189,Magikarp,Water,Orange & Brown,Fish,FALSE,FALSE,FALSE,FALSE,FALSE,images/0189-Magikarp-129/front/normal/129-gen4_dp.png
190,Gyarados,Water,Red,Squiggle,FALSE,FALSE,FALSE,FALSE,FALSE,images/0190-Gyarados-130/front/shiny/130-gen3_e-frame2.png
190,Gyarados,Water,Red,Squiggle,FALSE,FALSE,FALSE,FALSE,FALSE,images/0190-Gyarados-130/front/shiny/130-gen4_dp-frame2.png
190,Gyarados,Water,Orange & Brown,Squiggle,FALSE,FALSE,FALSE,FALSE,FALSE,images/0190-Gyarados-130/front/shiny/130-gen3_fl.png
190,Gyarados,Water,Red,Squiggle,FALSE,FALSE,FALSE,FALSE,FALSE,images/0190-Gyarados-130/front/shiny/130-gen4_hs.png
190,Gyarados,Water,Red,Squiggle,FALSE,FALSE,FALSE,FALSE,FALSE,images/0190-Gyarados-130/front/shiny/130-gen4_dp.png
190,Gyarados,Water,Red,Squiggle,FALSE,FALSE,FALSE,FALSE,FALSE,images/0190-Gyarados-130/front/shiny/130-gen3_e.png
190,Gyarados,Water,Red,Squiggle,FALSE,FALSE,FALSE,FALSE,FALSE,images/0190-Gyarados-130/front/shiny/130-gen5.png
190,Gyarados,Water,Red,Squiggle,FALSE,FALSE,FALSE,FALSE,FALSE,images/0190-Gyarados-130/front/shiny/130-gen4_hs-frame2.png
190,Gyarados,Water,Blue,Squiggle,FALSE,FALSE,FALSE,FALSE,FALSE,images/0190-Gyarados-130/front/normal/130-gen3_e-frame2.png
190,Gyarados,Water,Blue,Squiggle,FALSE,FALSE,FALSE,FALSE,FALSE,images/0190-Gyarados-130/front/normal/130-gen4_dp-frame2.png
190,Gyarados,Water,Blue,Squiggle,FALSE,FALSE,FALSE,FALSE,FALSE,images/0190-Gyarados-130/front/normal/130-gen3_fl.png
190,Gyarados,Water,Orange & Brown,Squiggle,FALSE,FALSE,FALSE,FALSE,FALSE,images/0190-Gyarados-130/front/normal/130-gen4_hs.png
190,Gyarados,Water,Blue,Squiggle,FALSE,FALSE,FALSE,FALSE,FALSE,images/0190-Gyarados-130/front/normal/130-gen4_dp.png
190,Gyarados,Water,Blue,Squiggle,FALSE,FALSE,FALSE,FALSE,FALSE,images/0190-Gyarados-130/front/normal/130-gen3_e.png
190,Gyarados,Water,Blue,Squiggle,FALSE,FALSE,FALSE,FALSE,FALSE,images/0190-Gyarados-130/front/normal/130-gen5.png
192,Lapras,Water,Red & Purple,Fish,FALSE,FALSE,FALSE,FALSE,FALSE,images/0192-Lapras-131/front/shiny/131-gen3_e-frame2.png
192,Lapras,Water,Red & Purple,Fish,FALSE,FALSE,FALSE,FALSE,FALSE,images/0192-Lapras-131/front/shiny/131-gen3_e.png
192,Lapras,Water,Red & Purple,Fish,FALSE,FALSE,FALSE,FALSE,FALSE,images/0192-Lapras-131/front/shiny/131-gen4_hs-frame2.png
192,Lapras,Water,Red & Purple,Fish,FALSE,FALSE,FALSE,FALSE,FALSE,images/0192-Lapras-131/front/shiny/131-gen3_fl.png
192,Lapras,Water,Blue,Fish,FALSE,FALSE,FALSE,FALSE,FALSE,images/0192-Lapras-131/front/normal/131-gen3_e.png
192,Lapras,Water,Blue,Fish,FALSE,FALSE,FALSE,FALSE,FALSE,images/0192-Lapras-131/front/normal/131-gen4_dp.png
192,Lapras,Water,Yellow & Green,Fish,FALSE,FALSE,FALSE,FALSE,FALSE,images/0192-Lapras-131/front/normal/131-gen3_fl.png
194,Ditto,Normal,Blue,Ball,FALSE,FALSE,FALSE,FALSE,FALSE,images/0194-Ditto-132/front/shiny/132-gen4_hs-frame2.png
194,Ditto,Normal,Blue,Ball,FALSE,FALSE,FALSE,FALSE,FALSE,images/0194-Ditto-132/front/shiny/132-gen4_hs.png
194,Ditto,Normal,Blue,Ball,FALSE,FALSE,FALSE,FALSE,FALSE,images/0194-Ditto-132/front/shiny/132-gen4_dp.png
194,Ditto,Normal,Blue,Ball,FALSE,FALSE,FALSE,FALSE,FALSE,images/0194-Ditto-132/front/shiny/132-gen5.png
194,Ditto,Normal,Blue,Ball,FALSE,FALSE,FALSE,FALSE,FALSE,images/0194-Ditto-132/front/shiny/132-gen3_e-frame2.png
194,Ditto,Normal,Blue,Ball,FALSE,FALSE,FALSE,FALSE,FALSE,images/0194-Ditto-132/front/shiny/132-gen3_fl.png
194,Ditto,Normal,Blue,Ball,FALSE,FALSE,FALSE,FALSE,FALSE,images/0194-Ditto-132/front/shiny/132-gen4_dp-frame2.png
194,Ditto,Normal,Blue,Ball,FALSE,FALSE,FALSE,FALSE,FALSE,images/0194-Ditto-132/front/shiny/132-gen3_e.png
194,Ditto,Normal,Red & Purple,Ball,FALSE,FALSE,FALSE,FALSE,FALSE,images/0194-Ditto-132/front/normal/132-gen4_hs-frame2.png
194,Ditto,Normal,Red & Purple,Ball,FALSE,FALSE,FALSE,FALSE,FALSE,images/0194-Ditto-132/front/normal/132-gen4_hs.png
194,Ditto,Normal,Red & Purple,Ball,FALSE,FALSE,FALSE,FALSE,FALSE,images/0194-Ditto-132/front/normal/132-gen4_dp.png
194,Ditto,Normal,Red & Purple,Ball,FALSE,FALSE,FALSE,FALSE,FALSE,images/0194-Ditto-132/front/normal/132-gen5.png
194,Ditto,Normal,Red & Purple,Ball,FALSE,FALSE,FALSE,FALSE,FALSE,images/0194-Ditto-132/front/normal/132-gen3_e-frame2.png
194,Ditto,Normal,Red & Purple,Ball,FALSE,FALSE,FALSE,FALSE,FALSE,images/0194-Ditto-132/front/normal/132-gen3_fl.png
194,Ditto,Normal,Red & Purple,Ball,FALSE,FALSE,FALSE,FALSE,FALSE,images/0194-Ditto-132/front/normal/132-gen4_dp-frame2.png
194,Ditto,Normal,Red & Purple,Ball,FALSE,FALSE,FALSE,FALSE,FALSE,images/0194-Ditto-132/front/normal/132-gen3_e.png
195,Eevee,Normal,White & Gray,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0195-Eevee-133/front/shiny/133-gen4_dp-frame2.png
195,Eevee,Normal,White & Gray,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0195-Eevee-133/front/shiny/133-gen3_fl.png
195,Eevee,Normal,Yellow & Green,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0195-Eevee-133/front/shiny/133-gen3_e.png
195,Eevee,Normal,White & Gray,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0195-Eevee-133/front/shiny/133-gen5.png
195,Eevee,Normal,White & Gray,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0195-Eevee-133/front/shiny/133-gen4_hs-frame2.png
195,Eevee,Normal,Blue,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0195-Eevee-133/front/shiny/133-gen4_dp.png
195,Eevee,Normal,White & Gray,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0195-Eevee-133/front/shiny/133-gen4_hs.png
195,Eevee,Normal,Orange & Brown,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0195-Eevee-133/front/normal/133-gen3_fl.png
195,Eevee,Normal,Orange & Brown,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0195-Eevee-133/front/normal/133-gen3_e-frame2.png
195,Eevee,Normal,Orange & Brown,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0195-Eevee-133/front/normal/133-gen3_e.png
195,Eevee,Normal,Red,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0195-Eevee-133/front/normal/133-gen5.png
195,Eevee,Normal,Orange & Brown,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0195-Eevee-133/front/normal/133-gen4_hs-frame2.png
195,Eevee,Normal,Orange & Brown,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0195-Eevee-133/front/normal/133-gen4_hs.png
197,Vaporeon,Water,Red & Purple,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0197-Vaporeon-134/front/shiny/134-gen5.png
197,Vaporeon,Water,Red & Purple,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0197-Vaporeon-134/front/shiny/134-gen4_hs.png
197,Vaporeon,Water,Red & Purple,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0197-Vaporeon-134/front/shiny/134-gen4_dp.png
197,Vaporeon,Water,Red & Purple,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0197-Vaporeon-134/front/shiny/134-gen3_e.png
197,Vaporeon,Water,Red & Purple,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0197-Vaporeon-134/front/shiny/134-gen4_hs-frame2.png
197,Vaporeon,Water,Red & Purple,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0197-Vaporeon-134/front/shiny/134-gen4_dp-frame2.png
197,Vaporeon,Water,Red & Purple,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0197-Vaporeon-134/front/shiny/134-gen3_fl.png
197,Vaporeon,Water,Blue,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0197-Vaporeon-134/front/normal/134-gen5.png
197,Vaporeon,Water,Blue,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0197-Vaporeon-134/front/normal/134-gen4_hs.png
197,Vaporeon,Water,Blue,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0197-Vaporeon-134/front/normal/134-gen4_dp.png
197,Vaporeon,Water,Blue,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0197-Vaporeon-134/front/normal/134-gen3_e-frame2.png
197,Vaporeon,Water,Blue,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0197-Vaporeon-134/front/normal/134-gen3_e.png
197,Vaporeon,Water,Blue,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0197-Vaporeon-134/front/normal/134-gen4_hs-frame2.png
197,Vaporeon,Water,Blue,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0197-Vaporeon-134/front/normal/134-gen4_dp-frame2.png
197,Vaporeon,Water,Blue,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0197-Vaporeon-134/front/normal/134-gen3_fl.png
198,Jolteon,Electric,Yellow & Green,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0198-Jolteon-135/front/shiny/135-gen5.png
198,Jolteon,Electric,Yellow & Green,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0198-Jolteon-135/front/shiny/135-gen3_e-frame2.png
198,Jolteon,Electric,Yellow & Green,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0198-Jolteon-135/front/shiny/135-gen4_dp-frame2.png
198,Jolteon,Electric,Yellow & Green,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0198-Jolteon-135/front/shiny/135-gen3_fl.png
198,Jolteon,Electric,Yellow & Green,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0198-Jolteon-135/front/shiny/135-gen3_e.png
198,Jolteon,Electric,Yellow & Green,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0198-Jolteon-135/front/shiny/135-gen4_dp.png
198,Jolteon,Electric,Yellow & Green,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0198-Jolteon-135/front/shiny/135-gen4_hs.png
198,Jolteon,Electric,Yellow & Green,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0198-Jolteon-135/front/shiny/135-gen4_hs-frame2.png
198,Jolteon,Electric,Yellow & Green,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0198-Jolteon-135/front/normal/135-gen5.png
198,Jolteon,Electric,Yellow & Green,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0198-Jolteon-135/front/normal/135-gen3_e-frame2.png
198,Jolteon,Electric,Yellow & Green,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0198-Jolteon-135/front/normal/135-gen4_dp-frame2.png
198,Jolteon,Electric,Yellow & Green,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0198-Jolteon-135/front/normal/135-gen3_fl.png
198,Jolteon,Electric,Yellow & Green,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0198-Jolteon-135/front/normal/135-gen3_e.png
198,Jolteon,Electric,Yellow & Green,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0198-Jolteon-135/front/normal/135-gen4_dp.png
198,Jolteon,Electric,Yellow & Green,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0198-Jolteon-135/front/normal/135-gen4_hs.png
198,Jolteon,Electric,Yellow & Green,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0198-Jolteon-135/front/normal/135-gen4_hs-frame2.png
199,Flareon,Fire,Orange & Brown,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0199-Flareon-136/front/shiny/136-gen4_dp-frame2.png
199,Flareon,Fire,Orange & Brown,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0199-Flareon-136/front/shiny/136-gen4_hs-frame2.png
199,Flareon,Fire,Orange & Brown,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0199-Flareon-136/front/shiny/136-gen4_hs.png
199,Flareon,Fire,Orange & Brown,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0199-Flareon-136/front/shiny/136-gen4_dp.png
199,Flareon,Fire,Red,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0199-Flareon-136/front/normal/136-gen4_dp-frame2.png
199,Flareon,Fire,Red,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0199-Flareon-136/front/normal/136-gen4_hs-frame2.png
199,Flareon,Fire,Red,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0199-Flareon-136/front/normal/136-gen4_hs.png
199,Flareon,Fire,Red,Quadruped,FALSE,FALSE,FALSE,FALSE,FALSE,images/0199-Flareon-136/front/normal/136-gen4_dp.png
200,Porygon,Normal,Red & Purple,Legs,FALSE,FALSE,FALSE,FALSE,FALSE,images/0200-Porygon-137/front/shiny/137-gen4_dp.png
200,Porygon,Normal,Red & Purple,Legs,FALSE,FALSE,FALSE,FALSE,FALSE,images/0200-Porygon-137/front/shiny/137-gen4_hs.png
200,Porygon,Normal,Red & Purple,Legs,FALSE,FALSE,FALSE,FALSE,FALSE,images/0200-Porygon-137/front/shiny/137-gen4_hs-frame2.png
200,Porygon,Normal,Red & Purple,Legs,FALSE,FALSE,FALSE,FALSE,FALSE,images/0200-Porygon-137/front/shiny/137-gen3_e-frame2.png
200,Porygon,Normal,Blue,Legs,FALSE,FALSE,FALSE,FALSE,FALSE,images/0200-Porygon-137/front/shiny/137-gen4_dp-frame2.png
200,Porygon,Normal,Red & Purple,Legs,FALSE,FALSE,FALSE,FALSE,FALSE,images/0200-Porygon-137/front/shiny/137-gen5.png
200,Porygon,Normal,Red & Purple,Legs,FALSE,FALSE,FALSE,FALSE,FALSE,images/0200-Porygon-137/front/shiny/137-gen3_fl.png
