id,name,type,primary_color,shape,legendary,mega_evolution,alolan_form,galarian_form,gigantamax,image_path,image_exists,combined_label,type_id,primary_color_id,shape_id
542,Glameow,Normal,Blue,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0542-Glameow-431/front/normal/431-gen4_hs-frame2.png,False,Normal_Blue_Quadruped,12,0,9
488,Rayquaza,Dragon,Yellow & Green,Squiggle,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0488-Rayquaza-384/front/normal/384-gen4_hs-frame2.png,False,Dragon_Yellow & Green_Squiggle,2,5,10
480,Latias,Dragon,Red & Purple,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0480-Latias-380/front/normal/380-gen4_hs-frame2.png,False,Dragon_Red & Purple_Wings,2,3,13
232,Furret,Normal,Red,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0232-Furret-162/front/shiny/162-gen3_e.png,False,Normal_Red_Quadruped,12,2,9
397,Electrike,Electric,Blue,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0397-Electrike-309/front/shiny/309-gen4_hs-frame2.png,False,Electric_Blue_Quadruped,3,0,9
256,Sudowoodo,Rock,Yellow & Green,Humanoid,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0256-Sudowoodo-185/front/shiny/185-gen4_hs-frame2.png,False,Rock_Yellow & Green_Humanoid,15,5,7
310,Porygon2,Normal,Blue,Legs,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0310-Porygon2-233/front/normal/233-gen3_e-frame2.png,False,Normal_Blue_Legs,12,0,8
367,Surskit,Bug,Blue,Armor,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0367-Surskit-283/front/normal/283-gen5.png,False,Bug_Blue_Armor,0,0,0
130,Farfetchd,Normal,Yellow & Green,Wings,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0130-Farfetchd-83/front/normal/83-gen5.png,False,Normal_Yellow & Green_Wings,12,5,13
1057,Grapploct,Fighting,Blue,Tentacles,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/1057-Grapploct-853/front/normal/853-gen8.png,False,Fighting_Blue_Tentacles,5,0,11
395,Medicham,Fighting,White & Gray,Humanoid,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0395-Medicham-308/front/shiny/308-gen4_hs.png,False,Fighting_White & Gray_Humanoid,5,4,7
62,Nidorino,Poison,Blue,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0062-Nidorino-33/front/shiny/33-gen5.png,False,Poison_Blue_Quadruped,13,0,9
279,Gligar,Ground,Blue,Wings,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0279-Gligar-207/front/shiny/207-gen3_e-frame2.png,False,Ground_Blue_Wings,10,0,13
59,Nidorina,Poison,Blue,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0059-Nidorina-30/front/normal/30-gen4_hs.png,False,Poison_Blue_Quadruped,13,0,9
400,Plusle,Electric,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0400-Plusle-311/front/normal/311-gen3_e.png,False,Electric_Orange & Brown_Upright,3,1,12
506,Staraptor,Normal,White & Gray,Wings,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0506-Staraptor-398/front/normal/398-gen4_dp-frame2.png,False,Normal_White & Gray_Wings,12,4,13
993,Naganadel,Poison,Red & Purple,Wings,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0993-Naganadel-804/front/normal/804-gen7.png,False,Poison_Red & Purple_Wings,13,3,13
112,Tentacruel,Water,Blue,Tentacles,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0112-Tentacruel-73/front/normal/73-gen4_dp.png,False,Water_Blue_Tentacles,17,0,11
365,Gardevoir,Psychic,Red & Purple,Humanoid,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0365-Gardevoir-282/front/shiny/282-gen5.png,False,Psychic_Red & Purple_Humanoid,14,3,7
151,Kingler,Water,Red,Armor,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0151-Kingler-99/front/normal/99-gen4_hs-frame2.png,False,Water_Red_Armor,17,2,0
741,Fraxure,Dragon,White & Gray,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0741-Fraxure-611/front/shiny/611-gen5.png,False,Dragon_White & Gray_Upright,2,4,12
168,Rhyhorn,Ground,Red,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0168-Rhyhorn-111/front/shiny/111-gen5.png,False,Ground_Red_Quadruped,10,2,9
542,Glameow,Normal,Blue,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0542-Glameow-431/front/normal/431-gen4_hs-frame2.png,False,Normal_Blue_Quadruped,12,0,9
138,Muk,Poison,Red & Purple,Arms,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0138-Muk-89/front/normal/89-gen4_dp-frame2.png,False,Poison_Red & Purple_Arms,13,3,1
558,Munchlax,Normal,Blue,Humanoid,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0558-Munchlax-446/front/shiny/446-gen5.png,False,Normal_Blue_Humanoid,12,0,7
102,Alakazam,Psychic,Yellow & Green,Humanoid,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0102-Alakazam-65/front/normal/65-gen4_hs-frame2.png,False,Psychic_Yellow & Green_Humanoid,14,5,7
564,Skorupi,Poison,Orange & Brown,Armor,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0564-Skorupi-451/front/shiny/451-gen4_hs.png,False,Poison_Orange & Brown_Armor,13,1,0
106,Machamp,Fighting,Yellow & Green,Humanoid,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0106-Machamp-68/front/shiny/68-gen4_dp.png,False,Fighting_Yellow & Green_Humanoid,5,5,7
449,Banette,Ghost,White & Gray,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0449-Banette-354/front/normal/354-gen4_dp.png,False,Ghost_White & Gray_Upright,8,4,12
17,Metapod,Bug,Yellow & Green,Squiggle,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0017-Metapod-11/front/normal/11-gen3_fl.png,False,Bug_Yellow & Green_Squiggle,0,5,10
386,Sableye,Dark,Orange & Brown,Humanoid,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0386-Sableye-302/front/shiny/302-gen3_e.png,False,Dark_Orange & Brown_Humanoid,1,1,7
290,Sneasel,Dark,Blue,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0290-Sneasel-215/front/normal/215-gen4_dp-frame2.png,False,Dark_Blue_Upright,1,0,12
467,Relicanth,Water,Orange & Brown,Fish,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0467-Relicanth-369/front/normal/369-gen4_dp.png,False,Water_Orange & Brown_Fish,17,1,5
384,Skitty,Normal,Red,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0384-Skitty-300/front/shiny/300-gen5.png,False,Normal_Red_Quadruped,12,2,9
246,Togetic,Fairy,White & Gray,Humanoid,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0246-Togetic-176/front/normal/176-gen3_e-frame2.png,False,Fairy_White & Gray_Humanoid,4,4,7
611,Manaphy,Water,Blue,Humanoid,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0611-Manaphy-490/front/shiny/490-gen4_dp.png,False,Water_Blue_Humanoid,17,0,7
136,Grimer,Poison,Red & Purple,Arms,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0136-Grimer-88/front/normal/88-gen3_fl.png,False,Poison_Red & Purple_Arms,13,3,1
412,Numel,Fire,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0412-Numel-322/front/normal/322-gen3_e-frame2.png,False,Fire_Yellow & Green_Quadruped,6,5,9
575,Weavile,Dark,Blue,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0575-Weavile-461/front/normal/461-gen4_dp.png,False,Dark_Blue_Upright,1,0,12
417,Grumpig,Psychic,Yellow & Green,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0417-Grumpig-326/front/shiny/326-gen3_e.png,False,Psychic_Yellow & Green_Upright,14,5,12
777,Zekrom,Dragon,Blue,Upright,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0777-Zekrom-644/front/shiny/644-gen5.png,False,Dragon_Blue_Upright,2,0,12
612,Darkrai,Dark,Red & Purple,Humanoid,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0612-Darkrai-491/front/shiny/491-gen5.png,False,Dark_Red & Purple_Humanoid,1,3,7
285,Scizor,Bug,Yellow & Green,Bug-Wings,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0285-Scizor-212/front/shiny/212-gen4_dp.png,False,Bug_Yellow & Green_Bug-Wings,0,5,4
609,Cresselia,Psychic,Orange & Brown,Squiggle,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0609-Cresselia-488/front/shiny/488-gen4_hs.png,False,Psychic_Orange & Brown_Squiggle,14,1,10
285,Scizor,Bug,Yellow & Green,Bug-Wings,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0285-Scizor-212/front/shiny/212-gen3_e.png,False,Bug_Yellow & Green_Bug-Wings,0,5,4
164,Lickitung,Normal,Red & Purple,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0164-Lickitung-108/front/normal/108-gen4_hs.png,False,Normal_Red & Purple_Upright,12,3,12
318,Miltank,Normal,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0318-Miltank-241/front/normal/241-gen5.png,False,Normal_Orange & Brown_Upright,12,1,12
76,Vileplume,Grass,Red & Purple,Humanoid,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0076-Vileplume-45/front/normal/45-gen4_hs-frame2.png,False,Grass_Red & Purple_Humanoid,9,3,7
576,Magnezone,Electric,Blue,Arms,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0576-Magnezone-462/front/normal/462-gen4_dp.png,False,Electric_Blue_Arms,3,0,1
309,Donphan,Ground,Orange & Brown,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0309-Donphan-232/front/shiny/232-gen3_e.png,False,Ground_Orange & Brown_Quadruped,10,1,9
753,Golett,Ground,Yellow & Green,Humanoid,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0753-Golett-622/front/shiny/622-gen5.png,False,Ground_Yellow & Green_Humanoid,10,5,7
432,Whiscash,Water,Yellow & Green,Fish,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0432-Whiscash-340/front/normal/340-gen3_e.png,False,Water_Yellow & Green_Fish,17,5,5
372,Vigoroth,Normal,White & Gray,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0372-Vigoroth-288/front/normal/288-gen4_hs-frame2.png,False,Normal_White & Gray_Upright,12,4,12
95,Growlithe,Fire,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0095-Growlithe-58/front/shiny/58-gen4_dp-frame2.png,False,Fire_Yellow & Green_Quadruped,6,5,9
610,Phione,Water,Blue,Arms,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0610-Phione-489/front/normal/489-gen4_dp-frame2.png,False,Water_Blue_Arms,17,0,1
380,Makuhita,Fighting,Yellow & Green,Humanoid,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0380-Makuhita-296/front/shiny/296-gen5.png,False,Fighting_Yellow & Green_Humanoid,5,5,7
149,Hypno,Psychic,Yellow & Green,Humanoid,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0149-Hypno-97/front/normal/97-gen5.png,False,Psychic_Yellow & Green_Humanoid,14,5,7
171,Tangela,Grass,Blue,Legs,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0171-Tangela-114/front/normal/114-gen4_hs.png,False,Grass_Blue_Legs,9,0,8
1069,Perrserker,Steel,White & Gray,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/1069-Perrserker-863/front/normal/863-gen8.png,False,Steel_White & Gray_Upright,16,4,12
295,Swinub,Ice,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0295-Swinub-220/front/shiny/220-gen4_dp-frame2.png,False,Ice_Yellow & Green_Quadruped,11,5,9
327,Lugia,Psychic,Red & Purple,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0327-Lugia-249/front/shiny/249-gen4_hs.png,False,Psychic_Red & Purple_Wings,14,3,13
203,Kabuto,Rock,Yellow & Green,Armor,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0203-Kabuto-140/front/shiny/140-gen4_dp-frame2.png,False,Rock_Yellow & Green_Armor,15,5,0
77,Paras,Bug,Red,Armor,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0077-Paras-46/front/normal/46-gen4_hs-frame2.png,False,Bug_Red_Armor,0,2,0
465,Huntail,Water,Blue,Squiggle,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0465-Huntail-367/front/normal/367-gen3_e-frame2.png,False,Water_Blue_Squiggle,17,0,10
428,Seviper,Poison,Blue,Squiggle,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0428-Seviper-336/front/shiny/336-gen5.png,False,Poison_Blue_Squiggle,13,0,10
405,Gulpin,Poison,Yellow & Green,Arms,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0405-Gulpin-316/front/normal/316-gen3_e-frame2.png,False,Poison_Yellow & Green_Arms,13,5,1
457,Wynaut,Psychic,Red & Purple,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0457-Wynaut-360/front/shiny/360-gen4_dp-frame2.png,False,Psychic_Red & Purple_Upright,14,3,12
242,Pichu,Electric,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0242-Pichu-172/front/normal/172-gen5.png,False,Electric_Yellow & Green_Quadruped,3,5,9
144,Gengar,Ghost,Blue,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0144-Gengar-94/front/shiny/94-gen4_dp.png,False,Ghost_Blue_Upright,8,0,12
135,Dewgong,Water,Red & Purple,Fish,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0135-Dewgong-87/front/normal/87-gen3_e.png,False,Water_Red & Purple_Fish,17,3,5
303,Skarmory,Steel,Blue,Wings,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0303-Skarmory-227/front/normal/227-gen4_dp.png,False,Steel_Blue_Wings,16,0,13
225,Cyndaquil,Fire,Yellow & Green,Humanoid,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0225-Cyndaquil-155/front/normal/155-gen3_e.png,False,Fire_Yellow & Green_Humanoid,6,5,7
510,Kricketune,Bug,Red & Purple,Bug-Wings,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0510-Kricketune-402/front/normal/402-gen4_dp.png,False,Bug_Red & Purple_Bug-Wings,0,3,4
367,Surskit,Bug,Blue,Armor,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0367-Surskit-283/front/normal/283-gen3_e.png,False,Bug_Blue_Armor,0,0,0
54,Sandshrew,Ground,Yellow & Green,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0054-Sandshrew-27/front/normal/27-gen4_dp.png,False,Ground_Yellow & Green_Upright,10,5,12
218,Mewtwo,Psychic,Yellow & Green,Upright,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0218-Mewtwo-150/front/shiny/150-gen4_hs-frame2.png,False,Psychic_Yellow & Green_Upright,14,5,12
168,Rhyhorn,Ground,Orange & Brown,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0168-Rhyhorn-111/front/shiny/111-gen4_dp.png,False,Ground_Orange & Brown_Quadruped,10,1,9
567,Toxicroak,Poison,Red & Purple,Humanoid,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0567-Toxicroak-454/front/normal/454-gen4_dp.png,False,Poison_Red & Purple_Humanoid,13,3,7
589,Gallade,Psychic,Blue,Humanoid,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0589-Gallade-475/front/shiny/475-gen4_hs-frame2.png,False,Psychic_Blue_Humanoid,14,0,7
846,Carbink,Rock,Blue,Ball,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0846-Carbink-703/front/normal/703-gen6.png,False,Rock_Blue_Ball,15,0,2
280,Steelix,Steel,Blue,Squiggle,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0280-Steelix-208/front/normal/208-gen4_dp-frame2.png,False,Steel_Blue_Squiggle,16,0,10
21,Kakuna,Bug,Yellow & Green,Squiggle,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0021-Kakuna-14/front/shiny/14-gen3_e.png,False,Bug_Yellow & Green_Squiggle,0,5,10
342,Poochyena,Dark,White & Gray,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0342-Poochyena-261/front/normal/261-gen4_hs.png,False,Dark_White & Gray_Quadruped,1,4,9
315,Smoochum,Ice,Orange & Brown,Humanoid,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0315-Smoochum-238/front/normal/238-gen4_hs-frame2.png,False,Ice_Orange & Brown_Humanoid,11,1,7
218,Mewtwo,Psychic,Yellow & Green,Upright,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0218-Mewtwo-150/front/shiny/150-gen4_hs.png,False,Psychic_Yellow & Green_Upright,14,5,12
106,Machamp,Fighting,Yellow & Green,Humanoid,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0106-Machamp-68/front/shiny/68-gen3_e.png,False,Fighting_Yellow & Green_Humanoid,5,5,7
712,Vanillite,Ice,Blue,Blob,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0712-Vanillite-582/front/normal/582-gen5.png,False,Ice_Blue_Blob,11,0,3
144,Gengar,Ghost,White & Gray,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0144-Gengar-94/front/shiny/94-gen5.png,False,Ghost_White & Gray_Upright,8,4,12
321,Entei,Fire,Orange & Brown,Quadruped,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0321-Entei-244/front/shiny/244-gen4_hs-frame2.png,False,Fire_Orange & Brown_Quadruped,6,1,9
997,Meltan,Steel,Orange & Brown,Ball,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0997-Meltan-808/front/shiny/808-gen7.png,False,Steel_Orange & Brown_Ball,16,1,2
689,Sigilyph,Psychic,Yellow & Green,Wings,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0689-Sigilyph-561/front/normal/561-gen5.png,False,Psychic_Yellow & Green_Wings,14,5,13
373,Slaking,Normal,Orange & Brown,Humanoid,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0373-Slaking-289/front/normal/289-gen4_dp-frame2.png,False,Normal_Orange & Brown_Humanoid,12,1,7
297,Corsola,Water,Blue,Armor,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0297-Corsola-222/front/shiny/222-gen5.png,False,Water_Blue_Armor,17,0,0
79,Venonat,Bug,Red & Purple,Humanoid,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0079-Venonat-48/front/shiny/48-gen3_e.png,False,Bug_Red & Purple_Humanoid,0,3,7
52,Raichu,Electric,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0052-Raichu-26/front/shiny/26-gen3_e.png,False,Electric_Orange & Brown_Upright,3,1,12
213,Moltres,Fire,Orange & Brown,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0213-Moltres-146/front/normal/146-gen4_dp.png,False,Fire_Orange & Brown_Wings,6,1,13
186,Pinsir,Bug,Orange & Brown,Humanoid,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0186-Pinsir-127/front/normal/127-gen5.png,False,Bug_Orange & Brown_Humanoid,0,1,7
238,Ariados,Bug,Orange & Brown,Armor,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0238-Ariados-168/front/shiny/168-gen4_dp.png,False,Bug_Orange & Brown_Armor,0,1,0
168,Rhyhorn,Ground,Orange & Brown,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0168-Rhyhorn-111/front/shiny/111-gen4_dp-frame2.png,False,Ground_Orange & Brown_Quadruped,10,1,9
440,Armaldo,Rock,Red,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0440-Armaldo-348/front/shiny/348-gen4_hs.png,False,Rock_Red_Upright,15,2,12
1112,Regidrago,Dragon,Blue,Humanoid,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/1112-Regidrago-895/front/normal/895-gen8.png,False,Dragon_Blue_Humanoid,2,0,7
707,Solosis,Psychic,Yellow & Green,Ball,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0707-Solosis-577/front/shiny/577-gen5.png,False,Psychic_Yellow & Green_Ball,14,5,2
587,Mamoswine,Ice,Orange & Brown,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0587-Mamoswine-473/front/normal/473-gen4_dp.png,False,Ice_Orange & Brown_Quadruped,11,1,9
540,Mismagius,Ghost,Red & Purple,Ball,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0540-Mismagius-429/front/normal/429-gen4_dp-frame2.png,False,Ghost_Red & Purple_Ball,8,3,2
488,Rayquaza,Dragon,Yellow & Green,Squiggle,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0488-Rayquaza-384/front/normal/384-gen4_dp.png,False,Dragon_Yellow & Green_Squiggle,2,5,10
149,Hypno,Psychic,Red & Purple,Humanoid,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0149-Hypno-97/front/shiny/97-gen4_hs-frame2.png,False,Psychic_Red & Purple_Humanoid,14,3,7
376,Shedinja,Bug,Red,Blob,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0376-Shedinja-292/front/shiny/292-gen4_hs-frame2.png,False,Bug_Red_Blob,0,2,3
63,Nidoking,Poison,Blue,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0063-Nidoking-34/front/shiny/34-gen5.png,False,Poison_Blue_Upright,13,0,12
1068,Obstagoon,Dark,White & Gray,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/1068-Obstagoon-862/front/normal/862-gen8.png,False,Dark_White & Gray_Upright,1,4,12
106,Machamp,Fighting,Yellow & Green,Humanoid,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0106-Machamp-68/front/shiny/68-gen3_e-frame2.png,False,Fighting_Yellow & Green_Humanoid,5,5,7
256,Sudowoodo,Rock,Yellow & Green,Humanoid,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0256-Sudowoodo-185/front/normal/185-gen3_e.png,False,Rock_Yellow & Green_Humanoid,15,5,7
111,Tentacool,Water,Blue,Tentacles,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0111-Tentacool-72/front/shiny/72-gen3_fl.png,False,Water_Blue_Tentacles,17,0,11
342,Poochyena,Dark,White & Gray,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0342-Poochyena-261/front/normal/261-gen3_e.png,False,Dark_White & Gray_Quadruped,1,4,9
576,Magnezone,Electric,Blue,Arms,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0576-Magnezone-462/front/normal/462-gen4_hs.png,False,Electric_Blue_Arms,3,0,1
500,Infernape,Fire,Red,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0500-Infernape-392/front/shiny/392-gen5.png,False,Fire_Red_Upright,6,2,12
359,Taillow,Normal,Red & Purple,Wings,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0359-Taillow-276/front/normal/276-gen3_e-frame2.png,False,Normal_Red & Purple_Wings,12,3,13
249,Mareep,Electric,Red,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0249-Mareep-179/front/shiny/179-gen3_e-frame2.png,False,Electric_Red_Quadruped,3,2,9
