id,name,type,primary_color,shape,legendary,mega_evolution,alolan_form,galarian_form,gigantamax,image_path,image_exists
198,Jolteon,Electric,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0198-Jolteon-135/front/shiny/135-gen4_hs.png,False
198,Jolteon,Electric,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0198-Jolteon-135/front/shiny/135-gen4_hs-frame2.png,False
198,Jolteon,Electric,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0198-Jolteon-135/front/normal/135-gen5.png,False
198,Jolteon,Electric,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0198-Jolteon-135/front/normal/135-gen3_e-frame2.png,False
198,Jolteon,Electric,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0198-Jolteon-135/front/normal/135-gen4_dp-frame2.png,False
198,Jolteon,Electric,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0198-Jolteon-135/front/normal/135-gen3_fl.png,False
198,Jolteon,Electric,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0198-Jolteon-135/front/normal/135-gen3_e.png,False
198,Jolteon,Electric,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0198-Jolteon-135/front/normal/135-gen4_dp.png,False
198,Jolteon,Electric,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0198-Jolteon-135/front/normal/135-gen4_hs.png,False
198,Jolteon,Electric,Yellow & Green,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0198-Jolteon-135/front/normal/135-gen4_hs-frame2.png,False
199,Flareon,Fire,Orange & Brown,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0199-Flareon-136/front/shiny/136-gen4_dp-frame2.png,False
199,Flareon,Fire,Orange & Brown,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0199-Flareon-136/front/shiny/136-gen4_hs-frame2.png,False
199,Flareon,Fire,Orange & Brown,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0199-Flareon-136/front/shiny/136-gen4_hs.png,False
199,Flareon,Fire,Orange & Brown,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0199-Flareon-136/front/shiny/136-gen4_dp.png,False
199,Flareon,Fire,Red,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0199-Flareon-136/front/normal/136-gen4_dp-frame2.png,False
199,Flareon,Fire,Red,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0199-Flareon-136/front/normal/136-gen4_hs-frame2.png,False
199,Flareon,Fire,Red,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0199-Flareon-136/front/normal/136-gen4_hs.png,False
199,Flareon,Fire,Red,Quadruped,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0199-Flareon-136/front/normal/136-gen4_dp.png,False
200,Porygon,Normal,Red & Purple,Legs,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0200-Porygon-137/front/shiny/137-gen4_dp.png,False
200,Porygon,Normal,Red & Purple,Legs,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0200-Porygon-137/front/shiny/137-gen4_hs.png,False
200,Porygon,Normal,Red & Purple,Legs,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0200-Porygon-137/front/shiny/137-gen4_hs-frame2.png,False
200,Porygon,Normal,Red & Purple,Legs,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0200-Porygon-137/front/shiny/137-gen3_e-frame2.png,False
200,Porygon,Normal,Blue,Legs,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0200-Porygon-137/front/shiny/137-gen4_dp-frame2.png,False
200,Porygon,Normal,Red & Purple,Legs,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0200-Porygon-137/front/shiny/137-gen5.png,False
200,Porygon,Normal,Red & Purple,Legs,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0200-Porygon-137/front/shiny/137-gen3_fl.png,False
200,Porygon,Normal,Red & Purple,Legs,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0200-Porygon-137/front/shiny/137-gen3_e.png,False
200,Porygon,Normal,Blue,Legs,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0200-Porygon-137/front/normal/137-gen4_dp.png,False
200,Porygon,Normal,Blue,Legs,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0200-Porygon-137/front/normal/137-gen4_hs.png,False
200,Porygon,Normal,Blue,Legs,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0200-Porygon-137/front/normal/137-gen4_hs-frame2.png,False
200,Porygon,Normal,Blue,Legs,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0200-Porygon-137/front/normal/137-gen3_e-frame2.png,False
200,Porygon,Normal,Blue,Legs,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0200-Porygon-137/front/normal/137-gen4_dp-frame2.png,False
200,Porygon,Normal,Blue,Legs,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0200-Porygon-137/front/normal/137-gen5.png,False
200,Porygon,Normal,Blue,Legs,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0200-Porygon-137/front/normal/137-gen3_fl.png,False
200,Porygon,Normal,Blue,Legs,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0200-Porygon-137/front/normal/137-gen3_e.png,False
201,Omanyte,Rock,Orange & Brown,Tentacles,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0201-Omanyte-138/front/shiny/138-gen4_hs.png,False
201,Omanyte,Rock,Orange & Brown,Tentacles,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0201-Omanyte-138/front/shiny/138-gen4_dp.png,False
201,Omanyte,Rock,Orange & Brown,Tentacles,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0201-Omanyte-138/front/shiny/138-gen4_dp-frame2.png,False
201,Omanyte,Rock,Orange & Brown,Tentacles,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0201-Omanyte-138/front/shiny/138-gen5.png,False
201,Omanyte,Rock,Orange & Brown,Tentacles,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0201-Omanyte-138/front/shiny/138-gen4_hs-frame2.png,False
201,Omanyte,Rock,Yellow & Green,Tentacles,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0201-Omanyte-138/front/shiny/138-gen3_fl.png,False
202,Omastar,Rock,Yellow & Green,Tentacles,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0202-Omastar-139/front/shiny/139-gen3_e.png,False
202,Omastar,Rock,Yellow & Green,Tentacles,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0202-Omastar-139/front/shiny/139-gen3_fl.png,False
202,Omastar,Rock,Yellow & Green,Tentacles,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0202-Omastar-139/front/shiny/139-gen4_hs.png,False
202,Omastar,Rock,Yellow & Green,Tentacles,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0202-Omastar-139/front/shiny/139-gen3_e-frame2.png,False
202,Omastar,Rock,Yellow & Green,Tentacles,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0202-Omastar-139/front/normal/139-gen4_hs-frame2.png,False
202,Omastar,Rock,Yellow & Green,Tentacles,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0202-Omastar-139/front/normal/139-gen5.png,False
202,Omastar,Rock,Yellow & Green,Tentacles,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0202-Omastar-139/front/normal/139-gen4_hs.png,False
203,Kabuto,Rock,Yellow & Green,Armor,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0203-Kabuto-140/front/shiny/140-gen4_dp-frame2.png,False
203,Kabuto,Rock,Yellow & Green,Armor,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0203-Kabuto-140/front/shiny/140-gen3_e.png,False
203,Kabuto,Rock,Yellow & Green,Armor,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0203-Kabuto-140/front/shiny/140-gen3_fl.png,False
203,Kabuto,Rock,Yellow & Green,Armor,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0203-Kabuto-140/front/shiny/140-gen4_hs.png,False
203,Kabuto,Rock,Yellow & Green,Armor,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0203-Kabuto-140/front/shiny/140-gen4_dp.png,False
203,Kabuto,Rock,Yellow & Green,Armor,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0203-Kabuto-140/front/shiny/140-gen3_e-frame2.png,False
203,Kabuto,Rock,Yellow & Green,Armor,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0203-Kabuto-140/front/shiny/140-gen5.png,False
203,Kabuto,Rock,Yellow & Green,Armor,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0203-Kabuto-140/front/shiny/140-gen4_hs-frame2.png,False
203,Kabuto,Rock,Orange & Brown,Armor,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0203-Kabuto-140/front/normal/140-gen4_dp-frame2.png,False
203,Kabuto,Rock,Orange & Brown,Armor,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0203-Kabuto-140/front/normal/140-gen4_hs.png,False
203,Kabuto,Rock,Orange & Brown,Armor,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0203-Kabuto-140/front/normal/140-gen3_e-frame2.png,False
203,Kabuto,Rock,Orange & Brown,Armor,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0203-Kabuto-140/front/normal/140-gen4_hs-frame2.png,False
204,Kabutops,Rock,Yellow & Green,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0204-Kabutops-141/front/shiny/141-gen4_dp.png,False
204,Kabutops,Rock,Yellow & Green,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0204-Kabutops-141/front/shiny/141-gen4_hs-frame2.png,False
204,Kabutops,Rock,Yellow & Green,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0204-Kabutops-141/front/shiny/141-gen4_hs.png,False
204,Kabutops,Rock,Yellow & Green,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0204-Kabutops-141/front/shiny/141-gen3_e-frame2.png,False
204,Kabutops,Rock,Yellow & Green,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0204-Kabutops-141/front/shiny/141-gen5.png,False
204,Kabutops,Rock,Yellow & Green,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0204-Kabutops-141/front/shiny/141-gen3_e.png,False
204,Kabutops,Rock,Yellow & Green,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0204-Kabutops-141/front/shiny/141-gen4_dp-frame2.png,False
204,Kabutops,Rock,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0204-Kabutops-141/front/normal/141-gen4_dp.png,False
204,Kabutops,Rock,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0204-Kabutops-141/front/normal/141-gen4_hs-frame2.png,False
204,Kabutops,Rock,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0204-Kabutops-141/front/normal/141-gen3_e-frame2.png,False
204,Kabutops,Rock,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0204-Kabutops-141/front/normal/141-gen3_e.png,False
204,Kabutops,Rock,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0204-Kabutops-141/front/normal/141-gen4_dp-frame2.png,False
204,Kabutops,Rock,Orange & Brown,Upright,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0204-Kabutops-141/front/normal/141-gen3_fl.png,False
205,Aerodactyl,Rock,Red & Purple,Wings,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0205-Aerodactyl-142/front/shiny/142-gen5.png,False
205,Aerodactyl,Rock,Red & Purple,Wings,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0205-Aerodactyl-142/front/shiny/142-gen3_e.png,False
205,Aerodactyl,Rock,Red & Purple,Wings,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0205-Aerodactyl-142/front/shiny/142-gen4_hs-frame2.png,False
205,Aerodactyl,Rock,Red & Purple,Wings,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0205-Aerodactyl-142/front/shiny/142-gen4_hs.png,False
205,Aerodactyl,Rock,Red & Purple,Wings,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0205-Aerodactyl-142/front/shiny/142-gen4_dp.png,False
205,Aerodactyl,Rock,Red & Purple,Wings,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0205-Aerodactyl-142/front/shiny/142-gen3_fl.png,False
205,Aerodactyl,Rock,Red & Purple,Wings,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0205-Aerodactyl-142/front/shiny/142-gen4_dp-frame2.png,False
205,Aerodactyl,Rock,Red & Purple,Wings,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0205-Aerodactyl-142/front/shiny/142-gen3_e-frame2.png,False
205,Aerodactyl,Rock,Red & Purple,Wings,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0205-Aerodactyl-142/front/normal/142-gen5.png,False
205,Aerodactyl,Rock,Blue,Wings,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0205-Aerodactyl-142/front/normal/142-gen3_e.png,False
205,Aerodactyl,Rock,Blue,Wings,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0205-Aerodactyl-142/front/normal/142-gen4_hs-frame2.png,False
205,Aerodactyl,Rock,Red & Purple,Wings,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0205-Aerodactyl-142/front/normal/142-gen4_hs.png,False
205,Aerodactyl,Rock,Blue,Wings,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0205-Aerodactyl-142/front/normal/142-gen4_dp.png,False
205,Aerodactyl,Rock,White & Gray,Wings,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0205-Aerodactyl-142/front/normal/142-gen3_fl.png,False
205,Aerodactyl,Rock,Blue,Wings,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0205-Aerodactyl-142/front/normal/142-gen4_dp-frame2.png,False
205,Aerodactyl,Rock,Blue,Wings,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0205-Aerodactyl-142/front/normal/142-gen3_e-frame2.png,False
207,Snorlax,Normal,Orange & Brown,Humanoid,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0207-Snorlax-143/front/shiny/143-gen3_e.png,False
207,Snorlax,Normal,Orange & Brown,Humanoid,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0207-Snorlax-143/front/shiny/143-gen3_e-frame2.png,False
207,Snorlax,Normal,Orange & Brown,Humanoid,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0207-Snorlax-143/front/normal/143-gen5.png,False
207,Snorlax,Normal,Orange & Brown,Humanoid,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0207-Snorlax-143/front/normal/143-gen4_dp-frame2.png,False
207,Snorlax,Normal,Orange & Brown,Humanoid,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0207-Snorlax-143/front/normal/143-gen4_dp.png,False
207,Snorlax,Normal,Orange & Brown,Humanoid,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0207-Snorlax-143/front/normal/143-gen4_hs.png,False
207,Snorlax,Normal,Orange & Brown,Humanoid,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0207-Snorlax-143/front/normal/143-gen4_hs-frame2.png,False
209,Articuno,Ice,Blue,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0209-Articuno-144/front/shiny/144-gen4_hs.png,False
209,Articuno,Ice,Blue,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0209-Articuno-144/front/shiny/144-gen4_dp.png,False
209,Articuno,Ice,Blue,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0209-Articuno-144/front/shiny/144-gen4_hs-frame2.png,False
209,Articuno,Ice,Blue,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0209-Articuno-144/front/shiny/144-gen5.png,False
209,Articuno,Ice,Red & Purple,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0209-Articuno-144/front/shiny/144-gen3_e-frame2.png,False
209,Articuno,Ice,Blue,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0209-Articuno-144/front/shiny/144-gen4_dp-frame2.png,False
209,Articuno,Ice,Red & Purple,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0209-Articuno-144/front/shiny/144-gen3_fl.png,False
209,Articuno,Ice,Blue,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0209-Articuno-144/front/shiny/144-gen3_e.png,False
209,Articuno,Ice,Blue,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0209-Articuno-144/front/normal/144-gen4_hs.png,False
209,Articuno,Ice,Blue,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0209-Articuno-144/front/normal/144-gen4_dp.png,False
209,Articuno,Ice,Blue,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0209-Articuno-144/front/normal/144-gen4_hs-frame2.png,False
209,Articuno,Ice,Blue,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0209-Articuno-144/front/normal/144-gen5.png,False
209,Articuno,Ice,Blue,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0209-Articuno-144/front/normal/144-gen3_e-frame2.png,False
209,Articuno,Ice,Blue,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0209-Articuno-144/front/normal/144-gen4_dp-frame2.png,False
209,Articuno,Ice,Blue,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0209-Articuno-144/front/normal/144-gen3_fl.png,False
209,Articuno,Ice,Blue,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0209-Articuno-144/front/normal/144-gen3_e.png,False
211,Zapdos,Electric,Yellow & Green,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0211-Zapdos-145/front/shiny/145-gen4_dp-frame2.png,False
211,Zapdos,Electric,Yellow & Green,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0211-Zapdos-145/front/shiny/145-gen5.png,False
211,Zapdos,Electric,Yellow & Green,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0211-Zapdos-145/front/shiny/145-gen3_fl.png,False
211,Zapdos,Electric,Yellow & Green,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0211-Zapdos-145/front/shiny/145-gen3_e.png,False
211,Zapdos,Electric,Yellow & Green,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0211-Zapdos-145/front/shiny/145-gen4_hs.png,False
211,Zapdos,Electric,Yellow & Green,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0211-Zapdos-145/front/shiny/145-gen3_e-frame2.png,False
211,Zapdos,Electric,Yellow & Green,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0211-Zapdos-145/front/normal/145-gen4_dp-frame2.png,False
211,Zapdos,Electric,Yellow & Green,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0211-Zapdos-145/front/normal/145-gen3_fl.png,False
211,Zapdos,Electric,Yellow & Green,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0211-Zapdos-145/front/normal/145-gen3_e.png,False
211,Zapdos,Electric,Yellow & Green,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0211-Zapdos-145/front/normal/145-gen4_dp.png,False
211,Zapdos,Electric,Yellow & Green,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0211-Zapdos-145/front/normal/145-gen3_e-frame2.png,False
213,Moltres,Fire,Red & Purple,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0213-Moltres-146/front/shiny/146-gen3_fl.png,False
213,Moltres,Fire,Red,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0213-Moltres-146/front/shiny/146-gen4_dp-frame2.png,False
213,Moltres,Fire,Red & Purple,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0213-Moltres-146/front/shiny/146-gen3_e.png,False
213,Moltres,Fire,Red & Purple,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0213-Moltres-146/front/shiny/146-gen4_hs-frame2.png,False
213,Moltres,Fire,Red & Purple,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0213-Moltres-146/front/shiny/146-gen3_e-frame2.png,False
213,Moltres,Fire,Red,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0213-Moltres-146/front/shiny/146-gen4_hs.png,False
213,Moltres,Fire,Red,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0213-Moltres-146/front/shiny/146-gen4_dp.png,False
213,Moltres,Fire,Red,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0213-Moltres-146/front/shiny/146-gen5.png,False
213,Moltres,Fire,Yellow & Green,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0213-Moltres-146/front/normal/146-gen3_fl.png,False
213,Moltres,Fire,Orange & Brown,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0213-Moltres-146/front/normal/146-gen4_dp-frame2.png,False
213,Moltres,Fire,Yellow & Green,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0213-Moltres-146/front/normal/146-gen3_e.png,False
213,Moltres,Fire,Yellow & Green,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0213-Moltres-146/front/normal/146-gen3_e-frame2.png,False
213,Moltres,Fire,Orange & Brown,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0213-Moltres-146/front/normal/146-gen4_dp.png,False
213,Moltres,Fire,Orange & Brown,Wings,True,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0213-Moltres-146/front/normal/146-gen5.png,False
215,Dratini,Dragon,Red & Purple,Squiggle,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0215-Dratini-147/front/shiny/147-gen4_hs-frame2.png,False
215,Dratini,Dragon,Red & Purple,Squiggle,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0215-Dratini-147/front/shiny/147-gen4_dp.png,False
215,Dratini,Dragon,Red & Purple,Squiggle,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0215-Dratini-147/front/shiny/147-gen4_hs.png,False
215,Dratini,Dragon,Red & Purple,Squiggle,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0215-Dratini-147/front/shiny/147-gen4_dp-frame2.png,False
215,Dratini,Dragon,Red & Purple,Squiggle,False,False,False,False,False,home/young/projects/pokemon_diffusion/data/03_primary/pokemon_sprites/images/0215-Dratini-147/front/shiny/147-gen5.png,False
